X,Y,FID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip
-93.226369841,44.9950418620001,2021,Aug14,2806Aug14,"1,2,4-Trichlorobenzene",2.7,ug/m3,120-82-1,40000,ug/m3,REL,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2022,Aug14,2806Aug14,"1,2,4-Trimethylbenzene",2.1,ug/m3,95-63-6,0,N/A,N/A,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2023,Aug14,2806Aug14,"1,3,5-Trimethylbenzene",1.2,ug/m3,108-67-8,125000,ug/m3,REL,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2024,Aug14,2806Aug14,2-Butanone (MEK),5,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2025,Aug14,2806Aug14,2-Propanol,2.2,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2026,Aug14,2806Aug14,Acetone,17.9,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2027,Aug14,2806Aug14,Benzene,0.71,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2028,Aug14,2806Aug14,Chloromethane,0.73,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2029,Aug14,2806Aug14,Dichlorodifluoromethane,1.6,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2030,Aug14,2806Aug14,Ethanol,12.8,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2031,Aug14,2806Aug14,Ethylbenzene,1.8,ug/m3,100-41-4,10000,ug/m3,HRV,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2032,Aug14,2806Aug14,m&p-Xylene,3.5,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2033,Aug14,2806Aug14,Naphthalene,2,ug/m3,91-20-3,9,ug/m3,HRV,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2034,Aug14,2806Aug14,o-Xylene,1.9,ug/m3,95-47-6,0,N/A,N/A,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2035,Aug14,2806Aug14,Styrene,2.8,ug/m3,100-42-5,1000,ug/m3,HRV,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2036,Aug14,2806Aug14,Toluene,1.5,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2037,Aug14,2806Aug14,Trichlorofluoromethane,1.7,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.226369841,44.9950418620001,2038,Aug14,2806Aug14,Vinyl acetate,3.1,ug/m3,108-05-4,200,ug/m3,HRV,,Volunteer,2412 Kennedy St NE,Minneapolis,MN,55413
-93.23913021,44.9555969520001,2039,Aug14,2808Aug14,2-Butanone (MEK),3.2,ug/m3,78-93-3,10000,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.23913021,44.9555969520001,2040,Aug14,2808Aug14,2-Hexanone,1.3,ug/m3,591-78-6,4000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.23913021,44.9555969520001,2041,Aug14,2808Aug14,2-Propanol,59.3,ug/m3,67-63-0,980000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.23913021,44.9555969520001,2042,Aug14,2808Aug14,Acetone,38.3,ug/m3,67-64-1,590000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.23913021,44.9555969520001,2043,Aug14,2808Aug14,Chloromethane,1.2,ug/m3,74-87-3,206544,ug/m3,PEL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.23913021,44.9555969520001,2044,Aug14,2808Aug14,Ethanol,23.8,ug/m3,64-17-5,1900000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.23913021,44.9555969520001,2045,Aug14,2808Aug14,Ethyl acetate,90.8,ug/m3,141-78-6,1400000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.23913021,44.9555969520001,2046,Aug14,2808Aug14,Propylene,2.1,ug/m3,115-07-1,1050000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.23913021,44.9555969520001,2047,Aug14,2808Aug14,Toluene,3.4,ug/m3,108-88-3,400,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.23913021,44.9555969520001,2048,Aug14,2808Aug14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.2119547949999,44.9845238340001,2049,Aug14,2809Aug14,2-Butanone (MEK),3,ug/m3,78-93-3,10000,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.2119547949999,44.9845238340001,2050,Aug14,2809Aug14,Acetone,32.9,ug/m3,67-64-1,590000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.2119547949999,44.9845238340001,2051,Aug14,2809Aug14,Ethanol,9.3,ug/m3,64-17-5,1900000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.2119547949999,44.9845238340001,2052,Aug14,2809Aug14,Propylene,2.2,ug/m3,115-07-1,1050000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.2119547949999,44.9845238340001,2053,Aug14,2809Aug14,Toluene,3,ug/m3,108-88-3,400,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.3261378569999,44.96060592,2054,Aug14,2811Aug14,2-Butanone (MEK),3.6,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.3261378569999,44.96060592,2055,Aug14,2811Aug14,2-Hexanone,0.79,ug/m3,591-78-6,4000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.3261378569999,44.96060592,2056,Aug14,2811Aug14,Acetone,23.3,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.3261378569999,44.96060592,2057,Aug14,2811Aug14,Dichlorodifluoromethane,3.1,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.3261378569999,44.96060592,2058,Aug14,2811Aug14,Ethanol,10.4,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.3261378569999,44.96060592,2059,Aug14,2811Aug14,Methylene Chloride,1.3,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.3261378569999,44.96060592,2060,Aug14,2811Aug14,n-Heptane,1.6,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.3261378569999,44.96060592,2061,Aug14,2811Aug14,Propylene,1.2,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.3261378569999,44.96060592,2062,Aug14,2811Aug14,Toluene,0.92,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.311090209,44.905156967,2063,Aug14,2813Aug14,2-Butanone (MEK),4.8,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2420 54th St W,Minneapolis,MN,55410
-93.311090209,44.905156967,2064,Aug14,2813Aug14,2-Hexanone,1.1,ug/m3,591-78-6,4000,ug/m3,REL,,Volunteer,2420 54th St W,Minneapolis,MN,55410
-93.311090209,44.905156967,2065,Aug14,2813Aug14,Acetone,22.3,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2420 54th St W,Minneapolis,MN,55410
-93.311090209,44.905156967,2066,Aug14,2813Aug14,Dichlorodifluoromethane,2.7,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2420 54th St W,Minneapolis,MN,55410
-93.311090209,44.905156967,2067,Aug14,2813Aug14,Ethanol,10,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2420 54th St W,Minneapolis,MN,55410
-93.311090209,44.905156967,2068,Aug14,2813Aug14,Methylene Chloride,1.6,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2420 54th St W,Minneapolis,MN,55410
-93.311090209,44.905156967,2069,Aug14,2813Aug14,n-Heptane,1.7,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,2420 54th St W,Minneapolis,MN,55410
-93.311090209,44.905156967,2070,Aug14,2813Aug14,Propylene,1.7,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,2420 54th St W,Minneapolis,MN,55410
-93.311090209,44.905156967,2071,Aug14,2813Aug14,Toluene,0.94,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2420 54th St W,Minneapolis,MN,55410
-93.2885308359999,45.0456823440001,2072,Aug14,2814Aug14,2-Butanone (MEK),4.6,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.2885308359999,45.0456823440001,2073,Aug14,2814Aug14,2-Hexanone,0.95,ug/m3,591-78-6,4000,ug/m3,REL,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.2885308359999,45.0456823440001,2074,Aug14,2814Aug14,Acetone,23.2,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.2885308359999,45.0456823440001,2075,Aug14,2814Aug14,Dichlorodifluoromethane,3,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.2885308359999,45.0456823440001,2076,Aug14,2814Aug14,Ethanol,12.4,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.2885308359999,45.0456823440001,2077,Aug14,2814Aug14,Methylene Chloride,2.3,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.2885308359999,45.0456823440001,2078,Aug14,2814Aug14,n-Heptane,1.5,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.2885308359999,45.0456823440001,2079,Aug14,2814Aug14,Propylene,1.4,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.2885308359999,45.0456823440001,2080,Aug14,2814Aug14,Toluene,1.1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.2885308359999,45.0456823440001,2081,Aug14,2814Aug14,Trichlorofluoromethane,1.1,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,629 50th Ave N,Minneapolis,MN,55430
-93.224743971,44.935359426,2082,Aug14,2817Aug14,"1,2,4-Trichlorobenzene",7.7,ug/m3,120-82-1,40000,ug/m3,REL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2083,Aug14,2817Aug14,"1,2,4-Trimethylbenzene",1.4,ug/m3,95-63-6,0,N/A,N/A,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2084,Aug14,2817Aug14,"1,3-Dichlorobenzene",1.7,ug/m3,541-73-1,350000,ug/m3,REL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2085,Aug14,2817Aug14,"1,4-Dichlorobenzene",2.2,ug/m3,106-46-7,800,ug/m3,HRV,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2086,Aug14,2817Aug14,2-Butanone (MEK),3.7,ug/m3,78-93-3,10000,ug/m3,HRV,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2087,Aug14,2817Aug14,2-Hexanone,0.92,ug/m3,591-78-6,4000,ug/m3,REL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2088,Aug14,2817Aug14,Acetone,23.9,ug/m3,67-64-1,590000,ug/m3,REL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2089,Aug14,2817Aug14,Benzene,0.64,ug/m3,71-43-2,1.3,ug/m3,HRV,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2090,Aug14,2817Aug14,Chlorobenzene,1.1,ug/m3,108-90-7,350000,ug/m3,PEL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2091,Aug14,2817Aug14,Dichlorodifluoromethane,3.6,ug/m3,75-71-8,4950000,ug/m3,REL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2092,Aug14,2817Aug14,Ethanol,20.1,ug/m3,64-17-5,1900000,ug/m3,REL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2093,Aug14,2817Aug14,m&p-Xylene,1.5,ug/m3,179601-23-1,350000,ug/m3,REL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2094,Aug14,2817Aug14,Methylene Chloride,0.8,ug/m3,75-09-2,20,ug/m3,HRV,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2095,Aug14,2817Aug14,Naphthalene,2.5,ug/m3,91-20-3,9,ug/m3,HRV,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2096,Aug14,2817Aug14,n-Heptane,1.7,ug/m3,142-82-5,350000,ug/m3,REL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2097,Aug14,2817Aug14,Tetrachloroethene,11.1,ug/m3,127-18-4,20,ug/m3,RAA,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2098,Aug14,2817Aug14,Toluene,3.6,ug/m3,108-88-3,400,ug/m3,HRV,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2099,Aug14,2817Aug14,Trichloroethene,1.7,ug/m3,79-01-6,3,ug/m3,HRV,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.224743971,44.935359426,2100,Aug14,2817Aug14,Trichlorofluoromethane,1.1,ug/m3,75-69-4,5600000,ug/m3,REL,Olson Paint & Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,55406
-93.299022361,45.03957525,2101,Aug14,2818Aug14,"1,2,4-Trichlorobenzene",22.4,ug/m3,120-82-1,40000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2102,Aug14,2818Aug14,"1,2,4-Trimethylbenzene",1.4,ug/m3,95-63-6,0,N/A,N/A,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2103,Aug14,2818Aug14,"1,2-Dichlorobenzene",2.2,ug/m3,95-50-1,0,N/A,N/A,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2104,Aug14,2818Aug14,"1,3,5-Trimethylbenzene",0.74,ug/m3,108-67-8,125000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2105,Aug14,2818Aug14,"1,3-Dichlorobenzene",2.5,ug/m3,541-73-1,350000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2106,Aug14,2818Aug14,"1,4-Dichlorobenzene",3.4,ug/m3,106-46-7,800,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2107,Aug14,2818Aug14,2-Butanone (MEK),4.1,ug/m3,78-93-3,10000,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2108,Aug14,2818Aug14,4-Ethyltoluene,0.87,ug/m3,622-96-8,4000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2109,Aug14,2818Aug14,Acetone,19.9,ug/m3,67-64-1,590000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2110,Aug14,2818Aug14,Chlorobenzene,1.3,ug/m3,108-90-7,350000,ug/m3,PEL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2111,Aug14,2818Aug14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2112,Aug14,2818Aug14,Ethanol,10.3,ug/m3,64-17-5,1900000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2113,Aug14,2818Aug14,m&p-Xylene,1.2,ug/m3,179601-23-1,350000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2114,Aug14,2818Aug14,Methylene Chloride,2.5,ug/m3,75-09-2,20,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2115,Aug14,2818Aug14,Naphthalene,4.7,ug/m3,91-20-3,9,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2116,Aug14,2818Aug14,Tetrachloroethene,13,ug/m3,127-18-4,20,ug/m3,RAA,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2117,Aug14,2818Aug14,Toluene,1.7,ug/m3,108-88-3,400,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2118,Aug14,2818Aug14,Trichloroethene,1.6,ug/m3,79-01-6,3,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2119,Aug14,2818Aug14,Trichlorofluoromethane,1,ug/m3,75-69-4,5600000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.315327713,44.935044206,2120,Aug14,2819Aug14,2-Butanone (MEK),2.2,ug/m3,78-93-3,10000,ug/m3,HRV,Lake Calhoun Thomas Beach duplicate,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327713,44.935044206,2121,Aug14,2819Aug14,Acetone,16.4,ug/m3,67-64-1,590000,ug/m3,REL,Lake Calhoun Thomas Beach duplicate,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327713,44.935044206,2122,Aug14,2819Aug14,Dichlorodifluoromethane,2.8,ug/m3,75-71-8,4950000,ug/m3,REL,Lake Calhoun Thomas Beach duplicate,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327713,44.935044206,2123,Aug14,2819Aug14,Ethanol,9.7,ug/m3,64-17-5,1900000,ug/m3,REL,Lake Calhoun Thomas Beach duplicate,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327713,44.935044206,2124,Aug14,2819Aug14,Methylene Chloride,1.2,ug/m3,75-09-2,20,ug/m3,HRV,Lake Calhoun Thomas Beach duplicate,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327713,44.935044206,2125,Aug14,2819Aug14,n-Heptane,1.4,ug/m3,142-82-5,350000,ug/m3,REL,Lake Calhoun Thomas Beach duplicate,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327713,44.935044206,2126,Aug14,2819Aug14,Propylene,1.7,ug/m3,115-07-1,1050000,ug/m3,REL,Lake Calhoun Thomas Beach duplicate,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327713,44.935044206,2127,Aug14,2819Aug14,Toluene,0.96,ug/m3,108-88-3,400,ug/m3,HRV,Lake Calhoun Thomas Beach duplicate,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.216591299,44.94934454,2128,May14,0046May14,"1,2,4-Trimethylbenzene",1.1,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2129,May14,0046May14,2-Butanone (MEK),2.1,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2130,May14,0046May14,Acetone,8.3,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2131,May14,0046May14,Benzene,0.78,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2132,May14,0046May14,Carbon tetrachloride,0.57,ug/m3,56-23-5,12600,ug/m3,REL,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2133,May14,0046May14,Chloromethane,0.93,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2134,May14,0046May14,Dichlorodifluoromethane,2,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2135,May14,0046May14,Ethanol,8,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2136,May14,0046May14,m&p-Xylene,1.4,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2137,May14,0046May14,Methylene Chloride,1.9,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2138,May14,0046May14,Naphthalene,2,ug/m3,91-20-3,9,ug/m3,HRV,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2139,May14,0046May14,n-Heptane,0.98,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2140,May14,0046May14,n-Hexane,0.69,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2141,May14,0046May14,o-Xylene,0.94,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2142,May14,0046May14,Tetrachloroethene,1.1,ug/m3,127-18-4,2,ug/m3,RAA,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2143,May14,0046May14,Toluene,2.1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2144,May14,0046May14,Trichloroethene,0.65,ug/m3,79-01-6,3,ug/m3,HRV,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.216591299,44.94934454,2145,May14,0046May14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,2944 39th Ave S,Minneapolis,MN,55417
-93.2850094619999,45.0172590080001,2146,May14,0066May14,2-Butanone (MEK),0.92,ug/m3,78-93-3,10000,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.2850094619999,45.0172590080001,2147,May14,0066May14,Acetone,7.7,ug/m3,67-64-1,590000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.2850094619999,45.0172590080001,2148,May14,0066May14,Benzene,2.4,ug/m3,71-43-2,1.3,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.2850094619999,45.0172590080001,2149,May14,0066May14,Chloromethane,1.2,ug/m3,74-87-3,206544,ug/m3,PEL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.2850094619999,45.0172590080001,2150,May14,0066May14,Dichlorodifluoromethane,2.5,ug/m3,75-71-8,4950000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.2850094619999,45.0172590080001,2151,May14,0066May14,Ethanol,11,ug/m3,64-17-5,1900000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.2850094619999,45.0172590080001,2152,May14,0066May14,m&p-Xylene,0.77,ug/m3,179601-23-1,350000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.2850094619999,45.0172590080001,2153,May14,0066May14,Naphthalene,3.3,ug/m3,91-20-3,9,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.2850094619999,45.0172590080001,2154,May14,0066May14,Propylene,2.3,ug/m3,115-07-1,1050000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
